When,Vehicle,Alberta,BritishColumbia,Canada,Manitoba,NewBrunswick,NewfoundlandAndLabrador,NovaScotia,Ontario,PrinceEdwardIsland,Quebec,Saskatchewan
09/01/1984,Passenger cars,4444,5341,62945,1974,1561,894,2112,24649,252,19951,1767
09/01/1984,"Total, new motor vehicles",7215,7437,83367,2814,2285,1368,2849,32250,331,24017,2801
10/01/1984,"Total, new motor vehicles",12599,9886,124301,4801,3451,1991,4613,47849,650,33621,4840
10/01/1984,Passenger cars,7177,6801,92026,3193,2233,1331,3337,37440,474,27373,2667
10/01/1984,Trucks,5422,3085,32275,1608,1218,660,1276,10409,176,6248,2173
11/01/1984,Trucks,4187,2596,25682,1050,849,512,972,9390,124,4637,1365
11/01/1984,Passenger cars,5308,5636,74260,2250,1636,942,2410,32067,287,22072,1652
11/01/1984,"Total, new motor vehicles",9495,8232,99942,3300,2485,1454,3382,41457,411,26709,3017
12/01/1984,"Total, new motor vehicles",8511,7990,83143,3016,2300,1047,3163,34953,405,18819,2939
12/01/1984,Passenger cars,4783,5627,60097,2043,1596,661,2257,26396,288,14855,1591
12/01/1984,Trucks,3728,2363,23046,973,704,386,906,8557,117,3964,1348
01/01/1985,Trucks,4026,2461,23987,1162,693,339,832,8648,119,4479,1228
01/01/1985,Passenger cars,5233,5833,66242,2035,1483,728,2086,27503,250,19219,1872
01/01/1985,"Total, new motor vehicles",9259,8294,90229,3197,2176,1067,2918,36151,369,23698,3100
02/01/1985,"Total, new motor vehicles",9096,8633,96909,3589,2570,1189,3238,38837,370,26195,3192
02/01/1985,Passenger cars,5481,6245,72657,2421,1839,832,2380,29726,258,21649,1826
02/01/1985,Trucks,3615,2388,24252,1168,731,357,858,9111,112,4546,1366
03/01/1985,Trucks,5186,3447,34297,1681,1112,645,1126,12993,127,6140,1840
03/01/1985,Passenger cars,8118,7900,103429,3362,2815,1542,3538,41062,409,31974,2709
03/01/1985,"Total, new motor vehicles",13304,11347,137726,5043,3927,2187,4664,54055,536,38114,4549
04/01/1985,"Total, new motor vehicles",13718,11941,157681,5716,4282,3073,6143,61819,707,45813,4469
04/01/1985,Passenger cars,8414,8512,119909,3643,3189,2311,4701,47547,538,38411,2643
04/01/1985,Trucks,5304,3429,37772,2073,1093,762,1442,14272,169,7402,1826
05/01/1985,Trucks,5439,3701,37513,1699,1279,677,1279,13961,145,7679,1654
05/01/1985,Passenger cars,8363,8529,119527,3510,2991,1911,4144,48679,477,38259,2664
05/01/1985,"Total, new motor vehicles",13802,12230,157040,5209,4270,2588,5423,62640,622,45938,4318
06/01/1985,"Total, new motor vehicles",16283,14059,160505,5568,4386,3064,6120,63561,761,41545,5158
06/01/1985,Passenger cars,10303,9844,118780,3570,3116,2192,4541,47610,547,34040,3017
06/01/1985,Trucks,5980,4215,41725,1998,1270,872,1579,15951,214,7505,2141
07/01/1985,Trucks,4616,3184,32193,1380,913,538,1013,12192,149,6827,1381
07/01/1985,Passenger cars,6875,6799,91711,3036,2157,1239,3128,37201,410,28751,2115
07/01/1985,"Total, new motor vehicles",11491,9983,123904,4416,3070,1777,4141,49393,559,35578,3496
08/01/1985,"Total, new motor vehicles",12965,11265,123717,4339,2864,1989,4270,47296,436,34477,3816
08/01/1985,Passenger cars,7901,7566,91875,3075,2116,1360,3224,35869,328,28058,2378
08/01/1985,Trucks,5064,3699,31842,1264,748,629,1046,11427,108,6419,1438
09/01/1985,Trucks,4047,2986,29474,1260,925,590,1044,10925,121,6104,1472
09/01/1985,Passenger cars,6648,6273,80946,2674,1954,1138,2761,33834,308,23224,2132
09/01/1985,"Total, new motor vehicles",10695,9259,110420,3934,2879,1728,3805,44759,429,29328,3604
10/01/1985,"Total, new motor vehicles",14323,12342,141971,5261,3489,2021,4602,57053,520,37729,4631
10/01/1985,Passenger cars,8680,8792,106427,3641,2368,1360,3361,44361,386,30797,2681
10/01/1985,Trucks,5643,3550,35544,1620,1121,661,1241,12692,134,6932,1950
11/01/1985,Trucks,5177,3279,32956,1412,920,542,1056,12655,150,6102,1663
11/01/1985,Passenger cars,7091,7601,93176,2780,2015,1056,3144,41379,385,25719,2006
11/01/1985,"Total, new motor vehicles",12268,10880,126132,4192,2935,1598,4200,54034,535,31821,3669
12/01/1985,"Total, new motor vehicles",12190,10481,104176,4116,2531,1286,3511,44619,392,21503,3547
12/01/1985,Passenger cars,6656,7340,72537,2670,1544,746,2351,32691,263,16409,1867
12/01/1985,Trucks,5534,3141,31639,1446,987,540,1160,11928,129,5094,1680
01/01/1986,Trucks,4463,2947,27877,1186,828,395,980,10442,100,5243,1293
01/01/1986,Passenger cars,6405,7492,69111,2350,1675,829,2388,27851,220,18129,1772
01/01/1986,"Total, new motor vehicles",10868,10439,96988,3536,2503,1224,3368,38293,320,23372,3065
02/01/1986,"Total, new motor vehicles",11202,10886,111312,4179,2859,1586,3661,43635,400,29166,3738
02/01/1986,Passenger cars,6676,7534,80573,2860,2019,1153,2635,32037,272,23232,2155
02/01/1986,Trucks,4526,3352,30739,1319,840,433,1026,11598,128,5934,1583
03/01/1986,Trucks,5201,3903,35952,1695,983,593,1203,13769,125,6924,1556
03/01/1986,Passenger cars,7696,9453,97529,3084,2475,1343,3126,39837,352,27772,2391
03/01/1986,"Total, new motor vehicles",12897,13356,133481,4779,3458,1936,4329,53606,477,34696,3947
04/01/1986,"Total, new motor vehicles",13693,14156,162234,6114,4159,2944,5796,62827,696,46565,5284
04/01/1986,Passenger cars,8368,9640,119899,4052,2930,2127,4393,46889,535,37773,3192
04/01/1986,Trucks,5325,4516,42335,2062,1229,817,1403,15938,161,8792,2092
05/01/1986,Trucks,5067,4333,42426,1989,1354,843,1429,16862,161,8638,1750
05/01/1986,Passenger cars,8423,9799,114497,3704,2791,2068,4469,46560,513,33633,2537
05/01/1986,"Total, new motor vehicles",13490,14132,156923,5693,4145,2911,5898,63422,674,42271,4287
06/01/1986,"Total, new motor vehicles",14198,13222,144047,5272,3971,2620,5336,55907,704,38326,4491
06/01/1986,Passenger cars,9064,9163,105088,3396,2712,1876,3894,41623,540,30130,2690
06/01/1986,Trucks,5134,4059,38959,1876,1259,744,1442,14284,164,8196,1801
07/01/1986,Trucks,4636,4457,38514,1709,1005,980,1260,14536,149,8169,1613
07/01/1986,Passenger cars,7235,9102,99999,3335,2393,2061,3743,40054,477,29126,2473
07/01/1986,"Total, new motor vehicles",11871,13559,138513,5044,3398,3041,5003,54590,626,37295,4086
08/01/1986,"Total, new motor vehicles",11288,11344,119181,4616,2805,1966,3879,46445,436,32816,3586
08/01/1986,Passenger cars,7035,7647,86555,3203,1999,1367,2828,33916,328,25992,2240
08/01/1986,Trucks,4253,3697,32626,1413,806,599,1051,12529,108,6824,1346
09/01/1986,Trucks,4038,3241,31545,1356,983,600,1108,11554,122,7065,1478
09/01/1986,Passenger cars,6907,8600,86879,3032,2015,1232,2656,35378,262,24327,2470
09/01/1986,"Total, new motor vehicles",10945,11841,118424,4388,2998,1832,3764,46932,384,31392,3948
10/01/1986,"Total, new motor vehicles",11636,11574,128379,5103,3089,1808,3997,53784,442,32761,4185
10/01/1986,Passenger cars,7098,7923,92301,3254,2009,1098,2804,39912,310,25400,2493
10/01/1986,Trucks,4538,3651,36078,1849,1080,710,1193,13872,132,7361,1692
11/01/1986,Trucks,4011,2999,30606,1225,932,561,1290,12011,144,5862,1571
11/01/1986,Passenger cars,6034,7050,75381,2283,1619,756,2217,33641,262,19676,1843
11/01/1986,"Total, new motor vehicles",10045,10049,105987,3508,2551,1317,3507,45652,406,25538,3414
12/01/1986,"Total, new motor vehicles",9820,10154,100451,3494,2493,1375,3385,44195,347,21911,3277
12/01/1986,Passenger cars,5787,6901,67501,2165,1517,807,2176,29900,208,16279,1761
12/01/1986,Trucks,4033,3253,32950,1329,976,568,1209,14295,139,5632,1516
01/01/1987,Trucks,3602,3089,26677,1105,724,359,896,10259,115,5274,1254
01/01/1987,Passenger cars,4798,6333,56399,2004,1232,572,1713,22776,216,15117,1638
01/01/1987,"Total, new motor vehicles",8400,9422,83076,3109,1956,931,2609,33035,331,20391,2892
02/01/1987,"Total, new motor vehicles",9385,10945,101655,3579,2499,1347,3176,41461,351,25833,3079
02/01/1987,Passenger cars,5525,7385,70038,2159,1590,797,2098,28959,215,19563,1747
02/01/1987,Trucks,3860,3560,31617,1420,909,550,1078,12502,136,6270,1332
03/01/1987,Trucks,4367,4230,40941,1777,1173,815,1552,16533,165,8865,1464
03/01/1987,Passenger cars,6649,9184,105459,2839,2498,1869,3287,43021,347,33642,2123
03/01/1987,"Total, new motor vehicles",11016,13414,146400,4616,3671,2684,4839,59554,512,42507,3587
04/01/1987,"Total, new motor vehicles",12770,15535,168957,6176,4526,4103,6345,65130,820,48995,4557
04/01/1987,Passenger cars,7607,10379,121112,3908,3050,2951,4555,46706,603,38618,2735
04/01/1987,Trucks,5163,5156,47845,2268,1476,1152,1790,18424,217,10377,1822
05/01/1987,Trucks,4889,4696,44302,1725,1480,878,1607,17014,189,10246,1578
05/01/1987,Passenger cars,7532,9255,104921,2970,2838,2006,4022,41360,474,31957,2507
05/01/1987,"Total, new motor vehicles",12421,13951,149223,4695,4318,2884,5629,58374,663,42203,4085
06/01/1987,"Total, new motor vehicles",13654,15996,164576,5229,4335,3306,6116,65904,738,44612,4686
06/01/1987,Passenger cars,8254,10526,114333,3274,2873,2166,4412,45583,525,33957,2763
06/01/1987,Trucks,5400,5470,50243,1955,1462,1140,1704,20321,213,10655,1923
07/01/1987,Trucks,4001,4223,35972,1470,1023,730,1373,13488,159,8193,1312
07/01/1987,Passenger cars,5748,8201,85468,2438,1974,1485,2815,32391,399,28274,1743
07/01/1987,"Total, new motor vehicles",9749,12424,121440,3908,2997,2215,4188,45879,558,36467,3055
08/01/1987,"Total, new motor vehicles",10828,12148,122611,4068,3016,2356,3946,47485,429,35195,3140
08/01/1987,Passenger cars,6461,8013,84897,2445,1940,1522,2651,32736,298,26992,1839
08/01/1987,Trucks,4367,4135,37714,1623,1076,834,1295,14749,131,8203,1301
09/01/1987,Trucks,4011,3679,34208,1271,1049,698,1203,13663,132,7141,1361
09/01/1987,Passenger cars,6236,7838,79472,2355,1633,1382,2527,31749,264,23670,1818
09/01/1987,"Total, new motor vehicles",10247,11517,113680,3626,2682,2080,3730,45412,396,30811,3179
10/01/1987,"Total, new motor vehicles",11784,13104,137855,4649,3406,1989,4515,58184,491,35474,4259
10/01/1987,Passenger cars,6815,8933,94333,2739,2053,1216,2931,40584,313,26440,2309
10/01/1987,Trucks,4969,4171,43522,1910,1353,773,1584,17600,178,9034,1950
11/01/1987,Trucks,4632,3832,38991,1112,1100,810,1387,16764,151,7729,1474
11/01/1987,Passenger cars,6288,7305,82042,2326,1697,1051,2553,37124,259,21617,1822
11/01/1987,"Total, new motor vehicles",10920,11137,121033,3438,2797,1861,3940,53888,410,29346,3296
12/01/1987,"Total, new motor vehicles",10513,10467,103131,3672,2327,1516,3006,46104,299,21917,3310
12/01/1987,Passenger cars,5757,6767,66619,2117,1315,895,1806,30645,170,15444,1703
12/01/1987,Trucks,4756,3700,36512,1555,1012,621,1200,15459,129,6473,1607
01/01/1988,Trucks,3730,3115,29953,1250,866,470,1209,12040,126,6043,1104
01/01/1988,Passenger cars,4817,6410,59449,1690,1205,743,1910,24360,198,16634,1482
01/01/1988,"Total, new motor vehicles",8547,9525,89402,2940,2071,1213,3119,36400,324,22677,2586
02/01/1988,"Total, new motor vehicles",9534,11266,103159,3268,2786,1657,3738,40804,373,26820,2913
02/01/1988,Passenger cars,5115,7573,69630,2019,1847,1139,2490,27505,233,20034,1675
02/01/1988,Trucks,4419,3693,33529,1249,939,518,1248,13299,140,6786,1238
03/01/1988,Trucks,6368,5347,52099,2010,1506,944,1933,21082,198,10862,1849
03/01/1988,Passenger cars,7050,9450,109769,2836,2790,2059,4017,43854,409,35062,2242
03/01/1988,"Total, new motor vehicles",13418,14797,161868,4846,4296,3003,5950,64936,607,45924,4091
04/01/1988,"Total, new motor vehicles",12114,13839,159970,4702,4190,3285,5225,67829,605,44408,3773
04/01/1988,Passenger cars,6404,8630,108680,2673,2747,2279,3596,46394,429,33401,2127
04/01/1988,Trucks,5710,5209,51290,2029,1443,1006,1629,21435,176,11007,1646
05/01/1988,Trucks,6154,5809,53635,1963,1597,1230,1673,20784,226,12454,1745
05/01/1988,Passenger cars,8149,10312,116756,2881,3137,2583,4267,45247,630,37436,2114
05/01/1988,"Total, new motor vehicles",14303,16121,170391,4844,4734,3813,5940,66031,856,49890,3859
06/01/1988,"Total, new motor vehicles",13678,14425,150832,4354,4145,2855,5481,61577,745,39908,3664
06/01/1988,Passenger cars,7830,9314,102817,2550,2781,1965,3905,42138,513,29732,2089
06/01/1988,Trucks,5848,5111,48015,1804,1364,890,1576,19439,232,10176,1575
07/01/1988,Trucks,4738,4537,40541,1388,1090,847,1339,16479,168,8674,1281
07/01/1988,Passenger cars,5864,7663,83422,2225,1969,1581,2735,33314,362,26036,1673
07/01/1988,"Total, new motor vehicles",10602,12200,123963,3613,3059,2428,4074,49793,530,34710,2954
08/01/1988,"Total, new motor vehicles",10427,13671,129525,3715,3390,2519,4356,52279,472,35563,3133
08/01/1988,Passenger cars,5792,8576,87860,2333,2170,1543,2903,35471,309,26946,1817
08/01/1988,Trucks,4635,5095,41665,1382,1220,976,1453,16808,163,8617,1316
09/01/1988,Trucks,4331,4025,36822,1388,1017,849,1308,14732,128,7676,1368
09/01/1988,Passenger cars,6091,7830,79312,2165,1710,1282,2502,32235,245,23500,1752
09/01/1988,"Total, new motor vehicles",10422,11855,116134,3553,2727,2131,3810,46967,373,31176,3120
10/01/1988,"Total, new motor vehicles",12547,13136,131174,4221,3440,2308,3944,55082,483,31977,4036
10/01/1988,Passenger cars,6654,8615,88240,2565,2119,1426,2465,38189,307,23666,2234
10/01/1988,Trucks,5893,4521,42934,1656,1321,882,1479,16893,176,8311,1802
11/01/1988,Trucks,5192,4348,40676,1184,1201,747,1386,17155,185,7881,1397
11/01/1988,Passenger cars,6204,8340,81721,1892,1741,994,2576,37402,251,20586,1735
11/01/1988,"Total, new motor vehicles",11396,12688,122397,3076,2942,1741,3962,54557,436,28467,3132
12/01/1988,"Total, new motor vehicles",10296,11644,106686,3260,2696,1383,3139,47973,375,22947,2973
12/01/1988,Passenger cars,5538,7321,68654,1877,1682,774,1993,31369,213,16314,1573
12/01/1988,Trucks,4758,4323,38032,1383,1014,609,1146,16604,162,6633,1400
01/01/1989,Trucks,3736,3634,30738,1096,874,493,969,12891,137,5851,1057
01/01/1989,Passenger cars,4297,6112,53997,1473,1302,682,1846,22805,163,14141,1176
01/01/1989,"Total, new motor vehicles",8033,9746,84735,2569,2176,1175,2815,35696,300,19992,2233
02/01/1989,"Total, new motor vehicles",9130,11959,99704,3125,2743,1466,2888,40789,307,24789,2508
02/01/1989,Passenger cars,4656,7622,64673,1790,1715,910,1862,26548,175,18182,1213
02/01/1989,Trucks,4474,4337,35031,1335,1028,556,1026,14241,132,6607,1295
03/01/1989,Trucks,5599,5847,44758,1491,1219,818,1417,17855,151,8799,1562
03/01/1989,Passenger cars,6674,9311,91411,2370,2403,1948,3165,35648,274,27853,1765
03/01/1989,"Total, new motor vehicles",12273,15158,136169,3861,3622,2766,4582,53503,425,36652,3327
04/01/1989,"Total, new motor vehicles",15587,17175,174451,4923,4634,4006,5703,69853,685,47387,4498
04/01/1989,Passenger cars,8571,10661,120130,3075,3187,2959,4073,48465,450,36211,2478
04/01/1989,Trucks,7016,6514,54321,1848,1447,1047,1630,21388,235,11176,2020
05/01/1989,Trucks,7106,7333,57011,2055,1507,1189,1687,22915,185,11325,1709
05/01/1989,Passenger cars,8560,11650,116758,2922,3270,2420,4197,45967,488,35112,2172
05/01/1989,"Total, new motor vehicles",15666,18983,173769,4977,4777,3609,5884,68882,673,46437,3881
06/01/1989,"Total, new motor vehicles",13685,15849,141364,4024,3940,2780,4402,53958,597,38935,3194
06/01/1989,Passenger cars,7709,9528,93953,2436,2579,1793,3068,35617,411,29021,1791
06/01/1989,Trucks,5976,6321,47411,1588,1361,987,1334,18341,186,9914,1403
07/01/1989,Trucks,4530,5297,36886,1357,1255,739,1106,13561,155,7785,1101
07/01/1989,Passenger cars,5190,7620,72373,1719,1940,1447,2535,27505,288,22591,1538
07/01/1989,"Total, new motor vehicles",9720,12917,109259,3076,3195,2186,3641,41066,443,30376,2639
08/01/1989,"Total, new motor vehicles",10521,13982,121730,3442,3053,2244,3717,46908,474,34513,2876
08/01/1989,Passenger cars,5992,8816,84245,2183,2040,1537,2652,32283,340,26704,1698
08/01/1989,Trucks,4529,5166,37485,1259,1013,707,1065,14625,134,7809,1178
09/01/1989,Trucks,4910,4967,38257,1377,1123,739,1096,14656,125,7866,1398
09/01/1989,Passenger cars,6242,8250,77606,2141,2036,1305,2266,31648,243,21723,1752
09/01/1989,"Total, new motor vehicles",11152,13217,115863,3518,3159,2044,3362,46304,368,29589,3150
10/01/1989,"Total, new motor vehicles",12160,13559,123737,4020,3053,1864,3577,50344,418,31231,3511
10/01/1989,Passenger cars,6386,8248,81626,2435,1907,1054,2321,33884,271,23237,1883
10/01/1989,Trucks,5774,5311,42111,1585,1146,810,1256,16460,147,7994,1628
11/01/1989,Trucks,5717,5410,40101,1402,1090,702,1184,15835,155,7203,1403
11/01/1989,Passenger cars,5592,8172,73375,1794,1469,858,1987,32678,190,19247,1388
11/01/1989,"Total, new motor vehicles",11309,13582,113476,3196,2559,1560,3171,48513,345,26450,2791
12/01/1989,"Total, new motor vehicles",8653,11561,89618,2707,2078,1170,2614,37716,282,20354,2483
12/01/1989,Passenger cars,4379,7106,57987,1546,1198,668,1652,25087,156,14989,1206
12/01/1989,Trucks,4274,4455,31631,1161,880,502,962,12629,126,5365,1277
01/01/1990,Trucks,4959,4950,34703,1270,835,435,924,13110,117,6720,1383
01/01/1990,Passenger cars,4848,7361,56585,1626,1334,690,1630,22845,135,14874,1242
01/01/1990,"Total, new motor vehicles",9807,12311,91288,2896,2169,1125,2554,35955,252,21594,2625
02/01/1990,"Total, new motor vehicles",8901,12044,88583,2669,2539,1288,2752,33232,284,22577,2297
02/01/1990,Passenger cars,4542,7395,58896,1563,1672,873,1964,22565,171,16992,1159
02/01/1990,Trucks,4359,4649,29687,1106,867,415,788,10667,113,5585,1138
03/01/1990,Trucks,5994,6849,47365,1510,1184,644,1205,19882,143,8269,1685
03/01/1990,Passenger cars,6638,9752,92288,2108,2627,1625,2802,36593,317,28145,1681
03/01/1990,"Total, new motor vehicles",12632,16601,139653,3618,3811,2269,4007,56475,460,36414,3366
04/01/1990,"Total, new motor vehicles",12575,15016,134243,4276,3824,2797,4170,50551,524,36697,3813
04/01/1990,Passenger cars,6323,8553,90166,2314,2556,1939,2972,34443,374,28658,2034
04/01/1990,Trucks,6252,6463,44077,1962,1268,858,1198,16108,150,8039,1779
05/01/1990,Trucks,6592,7095,46724,1881,1317,914,1255,16573,189,9421,1487
05/01/1990,Passenger cars,7751,10009,101332,2452,2684,2083,3381,39223,495,31409,1845
05/01/1990,"Total, new motor vehicles",14343,17104,148056,4333,4001,2997,4636,55796,684,40830,3332
06/01/1990,"Total, new motor vehicles",13842,16217,136787,4035,3909,2567,4852,51436,590,35954,3385
06/01/1990,Passenger cars,8041,9578,93624,2354,2695,1784,3556,35543,405,27734,1934
06/01/1990,Trucks,5801,6639,43163,1681,1214,783,1296,15893,185,8220,1451
07/01/1990,Trucks,5044,5865,36805,1448,987,697,997,12936,155,7319,1357
07/01/1990,Passenger cars,5977,8467,74002,2116,1851,1327,2720,27087,349,22397,1711
07/01/1990,"Total, new motor vehicles",11021,14332,110807,3564,2838,2024,3717,40023,504,29716,3068
08/01/1990,"Total, new motor vehicles",11398,13640,109046,3227,2755,1858,3140,39193,407,30462,2966
08/01/1990,Passenger cars,6077,8348,74519,1992,1779,1237,2225,27064,288,23707,1802
08/01/1990,Trucks,5321,5292,34527,1235,976,621,915,12129,119,6755,1164
09/01/1990,Passenger cars,5485,7164,64757,1766,1485,981,1914,24730,223,19508,1501
09/01/1990,Trucks,4444,4509,28636,1028,758,546,788,9884,105,5494,1080
09/01/1990,"Total, new motor vehicles",9929,11673,93393,2794,2243,1527,2702,34614,328,25002,2581
10/01/1990,"Total, new motor vehicles",11844,12638,106023,3642,2411,1620,3104,41406,385,25632,3341
10/01/1990,Trucks,5346,4909,33506,1358,866,601,972,11874,138,6032,1410
10/01/1990,Passenger cars,6498,7729,72517,2284,1545,1019,2132,29532,247,19600,1931
11/01/1990,Passenger cars,5163,6325,60209,1697,1168,725,1694,25278,180,16403,1576
11/01/1990,Trucks,4717,4135,28802,1100,780,531,785,10419,143,5011,1181
11/01/1990,"Total, new motor vehicles",9880,10460,89011,2797,1948,1256,2479,35697,323,21414,2757
12/01/1990,"Total, new motor vehicles",8712,9247,70979,2233,1655,883,2114,27667,267,16041,2160
12/01/1990,Trucks,4517,3724,25310,1050,676,373,760,8703,103,4318,1086
12/01/1990,Passenger cars,4195,5523,45669,1183,979,510,1354,18964,164,11723,1074
01/01/1991,Passenger cars,6196,6482,57801,1606,1539,646,1492,24343,121,14086,1290
01/01/1991,Trucks,4289,3933,25915,1005,700,342,600,9907,76,3928,1135
01/01/1991,"Total, new motor vehicles",10485,10415,83716,2611,2239,988,2092,34250,197,18014,2425
02/01/1991,"Total, new motor vehicles",8380,11657,81299,2492,2222,1191,2271,30004,210,20846,2026
02/01/1991,Trucks,3925,4328,24740,962,662,368,600,8712,75,4249,859
02/01/1991,Passenger cars,4455,7329,56559,1530,1560,823,1671,21292,135,16597,1167
03/01/1991,Passenger cars,5947,7630,74075,1633,1964,1235,2078,27257,250,24662,1419
03/01/1991,Trucks,6000,5575,35641,1258,949,534,780,12857,97,6353,1238
03/01/1991,"Total, new motor vehicles",11947,13205,109716,2891,2913,1769,2858,40114,347,31015,2657
04/01/1991,"Total, new motor vehicles",14170,18405,139820,3926,4054,2518,3633,49785,490,39669,3170
04/01/1991,Trucks,7116,9575,47486,1575,1277,782,974,15514,147,8992,1534
04/01/1991,Passenger cars,7054,8830,92334,2351,2777,1736,2659,34271,343,30677,1636
05/01/1991,Passenger cars,8470,9578,102232,2441,2866,2050,3189,37790,363,33554,1931
05/01/1991,Trucks,6639,6828,44728,1700,1316,901,1085,15225,146,9427,1461
05/01/1991,"Total, new motor vehicles",15109,16406,146960,4141,4182,2951,4274,53015,509,42981,3392
06/01/1991,"Total, new motor vehicles",15105,17406,141662,4406,3563,2408,4033,55349,512,35383,3497
06/01/1991,Trucks,7048,7185,44711,1825,1123,667,993,16318,161,7984,1407
06/01/1991,Passenger cars,8057,10221,96951,2581,2440,1741,3040,39031,351,27399,2090
07/01/1991,Passenger cars,6321,8850,84097,1977,2239,1444,2426,32213,293,26437,1897
07/01/1991,Trucks,5503,6539,39639,1459,958,675,841,14478,127,7743,1316
07/01/1991,"Total, new motor vehicles",11824,15389,123736,3436,3197,2119,3267,46691,420,34180,3213
08/01/1991,"Total, new motor vehicles",9641,12882,98964,3038,2420,1617,2860,34222,297,29400,2587
08/01/1991,Trucks,4279,5244,29993,1103,745,566,798,9966,63,6213,1016
08/01/1991,Passenger cars,5362,7638,68971,1935,1675,1051,2062,24256,234,23187,1571
09/01/1991,Passenger cars,6048,7690,70172,2035,1470,982,1998,27090,257,20916,1686
09/01/1991,Trucks,5043,5293,33615,1221,793,520,933,11995,98,6357,1362
09/01/1991,"Total, new motor vehicles",11091,12983,103787,3256,2263,1502,2931,39085,355,27273,3048
10/01/1991,"Total, new motor vehicles",9672,11715,95686,2600,2301,1197,2403,37117,297,25935,2449
10/01/1991,Trucks,4547,4970,30290,1067,755,475,712,10634,101,5829,1200
10/01/1991,Passenger cars,5125,6745,65396,1533,1546,722,1691,26483,196,20106,1249
11/01/1991,Passenger cars,4386,5946,58285,1416,1348,708,1412,25493,150,16285,1141
11/01/1991,Trucks,4823,4741,30682,1159,758,475,713,11250,76,5513,1174
11/01/1991,"Total, new motor vehicles",9209,10687,88967,2575,2106,1183,2125,36743,226,21798,2315
12/01/1991,"Total, new motor vehicles",8359,10414,73477,2307,1611,941,2017,28778,237,16516,2297
12/01/1991,Trucks,4500,4549,27166,1188,675,416,710,9315,96,4447,1270
12/01/1991,Passenger cars,3859,5865,46311,1119,936,525,1307,19463,141,12069,1027
01/01/1992,Passenger cars,4700,6876,51732,1362,1289,617,1565,20331,128,13826,1038
01/01/1992,Trucks,4328,4256,27780,1088,668,367,662,10320,84,4801,1206
01/01/1992,"Total, new motor vehicles",9028,11132,79512,2450,1957,984,2227,30651,212,18627,2244
02/01/1992,"Total, new motor vehicles",8280,11058,82293,2483,2048,923,1772,32906,215,20338,2270
02/01/1992,Trucks,4301,4462,28818,1201,750,317,627,10715,84,5093,1268
02/01/1992,Passenger cars,3979,6596,53475,1282,1298,606,1145,22191,131,15245,1002
03/01/1992,Passenger cars,5341,7004,71453,1735,2105,1268,2183,25436,205,24951,1225
03/01/1992,Trucks,5545,5584,38707,1470,1112,618,962,14089,108,7827,1392
03/01/1992,"Total, new motor vehicles",10886,12588,110160,3205,3217,1886,3145,39525,313,32778,2617
04/01/1992,"Total, new motor vehicles",11603,13440,124848,3284,3316,2121,3626,46734,422,37595,2707
04/01/1992,Trucks,6191,5794,41470,1494,1079,556,973,15668,140,8181,1394
04/01/1992,Passenger cars,5412,7646,83378,1790,2237,1565,2653,31066,282,29414,1313
05/01/1992,Passenger cars,6139,7687,84796,1926,2325,1771,2966,31298,355,29049,1280
05/01/1992,Trucks,5561,5950,40461,1692,1114,697,993,13996,143,9182,1133
05/01/1992,"Total, new motor vehicles",11700,13637,125257,3618,3439,2468,3959,45294,498,38231,2413
06/01/1992,"Total, new motor vehicles",11834,15476,125177,3712,3252,2260,4251,45646,499,35461,2786
06/01/1992,Trucks,5623,6730,42675,1634,1134,652,1112,15213,135,9016,1426
06/01/1992,Passenger cars,6211,8746,82502,2078,2118,1608,3139,30433,364,26445,1360
07/01/1992,Passenger cars,5068,8088,73626,1984,1783,1469,2400,27179,320,24071,1264
07/01/1992,Trucks,4892,6129,36700,1488,880,658,955,12560,139,7785,1214
07/01/1992,"Total, new motor vehicles",9960,14217,110326,3472,2663,2127,3355,39739,459,31856,2478
08/01/1992,"Total, new motor vehicles",9032,12337,97489,3086,2755,1653,2845,35873,368,27025,2515
08/01/1992,Trucks,4565,5476,34372,1387,930,592,907,12177,135,6956,1247
08/01/1992,Passenger cars,4467,6861,63117,1699,1825,1061,1938,23696,233,20069,1268
09/01/1992,Passenger cars,4915,6971,66794,1641,1852,1080,2035,25932,275,20944,1149
09/01/1992,Trucks,5028,5677,36988,1392,1095,593,879,14273,135,6719,1197
09/01/1992,"Total, new motor vehicles",9943,12648,103782,3033,2947,1673,2914,40205,410,27663,2346
10/01/1992,"Total, new motor vehicles",9577,12151,96567,2987,2203,1232,2479,37657,311,25434,2536
10/01/1992,Trucks,4488,5483,32651,1249,768,493,748,11632,101,6407,1282
10/01/1992,Passenger cars,5089,6668,63916,1738,1435,739,1731,26025,210,19027,1254
11/01/1992,Passenger cars,4385,6087,53916,1145,1224,589,1353,23941,159,14070,963
11/01/1992,Trucks,5002,5277,34147,1382,859,487,825,12540,110,6319,1346
11/01/1992,"Total, new motor vehicles",9387,11364,88063,2527,2083,1076,2178,36481,269,20389,2309
12/01/1992,"Total, new motor vehicles",8890,11277,83945,2757,2016,1007,2392,34958,241,17923,2484
12/01/1992,Trucks,5159,5441,34627,1489,922,464,902,13287,139,5432,1392
12/01/1992,Passenger cars,3731,5836,49318,1268,1094,543,1490,21671,102,12491,1092
01/01/1993,Passenger cars,4001,4915,42982,1196,1116,531,1505,17652,148,10949,969
