REF_DATE,GEO,DGUID,Labour force characteristics,Sex,Age group,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1983,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,12.1,,,,1
1984,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,12.3,,,,1
1985,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,13.4,,,,1
1986,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,12.7,,,,1
1987,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,11.7,,,,1
1988,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,11,,,,1
1989,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,13.1,,,,1
1990,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,14,,,,1
1991,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,17.1,,,,1
1992,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,18.5,,,,1
1993,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,17.3,,,,1
1994,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,17.3,,,,1
1995,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,16.3,,,,1
1996,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,14.4,,,,1
1997,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,16.5,,,,1
1998,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,14.6,,,,1
1999,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,14.6,,,,1
2000,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,13.2,,,,1
2001,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,12.4,,,,1
2002,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,12.9,,,,1
2003,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,11.8,,,,1
2004,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,11.9,,,,1
2005,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,12.7,,,,1
2006,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,12.9,,,,1
2007,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,11.3,,,,1
2008,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,12.2,,,,1
2009,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,13.8,,,,1
2010,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,13.3,,,,1
2011,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,12.6,,,,1
2012,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,12.6,,,,1
2013,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,13.1,,,,1
2014,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,12.1,,,,1
2015,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,11.9,,,,1
2016,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,12.6,,,,1
2017,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,11.3,,,,1
2018,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Percentage,242,units,0,v2462694,3.8.2.1,10.6,,,,1
1976,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,10.1,,,,1
1977,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,11.4,,,,1
1978,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,11.9,,,,1
1979,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,13.3,,,,1
1980,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,12,,,,1
1981,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,12.4,,,,1
1982,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,12.3,,,,1
1983,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,12.4,,,,1
1984,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,12.8,,,,1
1985,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,13.9,,,,1
1986,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,13.7,,,,1
1987,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,13.1,,,,1
1988,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,13.7,,,,1
1989,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,14.4,,,,1
1990,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,15,,,,1
1991,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,16.3,,,,1
1992,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,16.6,,,,1
1993,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,16.4,,,,1
1994,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,15.8,,,,1
1995,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,13.3,,,,1
1996,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,15,,,,1
1997,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,13.9,,,,1
1998,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,13,,,,1
1999,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,13.8,,,,1
2000,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,11.1,,,,1
2001,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,11,,,,1
2002,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,11,,,,1
2003,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,10,,,,1
2004,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,10.4,,,,1
2005,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,9,,,,1
2006,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,9.2,,,,1
2007,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,9.4,,,,1
2008,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,9.5,,,,1
2009,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,9.9,,,,1
2010,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,9.5,,,,1
2011,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,9.4,,,,1
2012,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,9.4,,,,1
2013,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,9.7,,,,1
2014,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,9.1,,,,1
2015,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,9,,,,1
2016,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,8.7,,,,1
2017,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,8.1,,,,1
2018,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Percentage,242,units,0,v2462904,3.8.3.1,8.1,,,,1
1976,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,57.1,,,,1
1977,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,57,,,,1
1978,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,57.4,,,,1
1979,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,59.3,,,,1
1980,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,59.5,,,,1
1981,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,58.7,,,,1
1982,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,58.5,,,,1
1983,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,60,,,,1
1984,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,60.1,,,,1
1985,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,61.5,,,,1
1986,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,62.6,,,,1
1987,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,63.2,,,,1
1988,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,64.2,,,,1
1989,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,65.3,,,,1
1990,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,65.6,,,,1
1991,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,65.1,,,,1
1992,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,65.6,,,,1
1993,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,65.2,,,,1
1994,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,65.4,,,,1
1995,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,65,,,,1
1996,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,66.1,,,,1
1997,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,65.8,,,,1
1998,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,65.6,,,,1
1999,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,66.2,,,,1
2000,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,66.8,,,,1
2001,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,67.1,,,,1
2002,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,67.6,,,,1
2003,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,67.8,,,,1
2004,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,67.9,,,,1
2005,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,68.1,,,,1
2006,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,68.3,,,,1
2007,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,67.8,,,,1
2008,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,68.2,,,,1
2009,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,67.5,,,,1
2010,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,67.6,,,,1
2011,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,68.1,,,,1
2012,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,68.6,,,,1
2013,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,69.7,,,,1
2014,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,68.7,,,,1
2015,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,67.6,,,,1
2016,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,65.8,,,,1
2017,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,66,,,,1
2018,Prince Edward Island,2016A000211,Participation rate,Both sexes,15 years and over,Percentage,242,units,0,v2462505,3.9.1.1,66.8,,,,1
1976,Prince Edward Island,2016A000211,Participation rate,Males,15 years and over,Percentage,242,units,0,v2462715,3.9.2.1,72.5,,,,1
1977,Prince Edward Island,2016A000211,Participation rate,Males,15 years and over,Percentage,242,units,0,v2462715,3.9.2.1,71.6,,,,1
1978,Prince Edward Island,2016A000211,Participation rate,Males,15 years and over,Percentage,242,units,0,v2462715,3.9.2.1,71.3,,,,1
1979,Prince Edward Island,2016A000211,Participation rate,Males,15 years and over,Percentage,242,units,0,v2462715,3.9.2.1,72.4,,,,1
1980,Prince Edward Island,2016A000211,Participation rate,Males,15 years and over,Percentage,242,units,0,v2462715,3.9.2.1,72.3,,,,1
1981,Prince Edward Island,2016A000211,Participation rate,Males,15 years and over,Percentage,242,units,0,v2462715,3.9.2.1,70.7,,,,1
1982,Prince Edward Island,2016A000211,Participation rate,Males,15 years and over,Percentage,242,units,0,v2462715,3.9.2.1,70.2,,,,1
1983,Prince Edward Island,2016A000211,Participation rate,Males,15 years and over,Percentage,242,units,0,v2462715,3.9.2.1,71.1,,,,1
1984,Prince Edward Island,2016A000211,Participation rate,Males,15 years and over,Percentage,242,units,0,v2462715,3.9.2.1,70.3,,,,1
1985,Prince Edward Island,2016A000211,Participation rate,Males,15 years and over,Percentage,242,units,0,v2462715,3.9.2.1,71.7,,,,1
1986,Prince Edward Island,2016A000211,Participation rate,Males,15 years and over,Percentage,242,units,0,v2462715,3.9.2.1,72.1,,,,1
1987,Prince Edward Island,2016A000211,Participation rate,Males,15 years and over,Percentage,242,units,0,v2462715,3.9.2.1,72.5,,,,1
1988,Prince Edward Island,2016A000211,Participation rate,Males,15 years and over,Percentage,242,units,0,v2462715,3.9.2.1,72.8,,,,1
1989,Prince Edward Island,2016A000211,Participation rate,Males,15 years and over,Percentage,242,units,0,v2462715,3.9.2.1,73.9,,,,1
1990,Prince Edward Island,2016A000211,Participation rate,Males,15 years and over,Percentage,242,units,0,v2462715,3.9.2.1,73.3,,,,1
